Date,MSFT,AAPL,META,AMZN,GOOG
1/4/2021,234.3295898,120.3236008,297.2590027,158.0500031,106.3836212
5/4/2021,240.8271942,123.1605072,307.460907,161.3365021,110.7529221
6/4/2021,239.6572113,123.4637527,304.8233643,161.1909943,110.7131195
7/4/2021,241.6296997,125.1169815,311.6213074,163.9694977,111.953743
8/4/2021,244.8688507,127.5234604,311.5516663,164.9649963,112.7380295
9/4/2021,247.3827972,130.1060028,310.9942627,168.6100006,113.7552032
12/4/2021,247.4408417,128.3842773,310.0786133,168.9694977,112.2080383
13/4/2021,249.9354095,131.5048676,308.3069458,170,112.8290939
14/4/2021,247.1314087,129.1571198,301.3995361,166.6499939,112.2105103
15/4/2021,250.9120178,131.573349,306.3760376,168.9544983,114.2916641
16/4/2021,252.1109314,131.2407837,304.7437134,169.9720001,114.346405
19/4/2021,250.1771545,131.9059296,300.8222046,168.6004944,114.5773163
20/4/2021,249.7130127,130.2136383,301.2302856,166.7344971,114.1408844
21/4/2021,251.9562683,130.5951385,300.0558472,168.1009979,114.1239548
22/4/2021,248.6591339,129.0690765,295.1290588,165.4519958,112.8614349
23/4/2021,252.5073853,131.3972931,299.7174683,167.0440063,115.2192688
26/4/2021,252.8941956,131.7886047,301.6184692,170.4499969,115.7885742
27/4/2021,253.3003235,131.4657593,302.1459961,170.8715057,114.8122025
28/4/2021,246.135498,130.6733856,305.6594238,172.9250031,118.4345398
29/4/2021,244.1533203,130.5755463,327.964325,173.565506,120.9217529
30/4/2021,243.8342743,128.5995178,323.5550232,173.3710022,119.937912
3/5/2021,243.5248566,129.6559906,321.0667725,169.3244934,119.1939316
4/5/2021,239.5895233,125.0680542,316.8665771,165.5935059,117.1575851
5/5/2021,238.3132324,125.3126373,313.5422363,163.5269928,117.2814941
6/5/2021,241.4653473,126.9169388,318.5188293,165.3184967,118.5061951
7/5/2021,244.1049805,127.5930862,317.5832214,164.5805054,119.3691101
10/5/2021,238.9997101,124.3005981,304.5347595,159.5245056,116.5310516
11/5/2021,238.0811615,123.3794937,305.0921021,161.1954956,114.8938141
12/5/2021,231.0904541,120.3026047,301.1307373,157.5970001,111.4262314
13/5/2021,234.9870758,122.4583893,303.828064,158.0735016,112.5653381
14/5/2021,239.9375916,124.8885345,314.4579468,161.1450043,115.2620697
17/5/2021,237.0659485,123.7322464,313.9801941,163.5195007,115.5233383
18/5/2021,235.0354156,122.3407898,308.506012,161.6139984,114.6285629
19/5/2021,235.6169128,122.1840134,312.1189575,161.5899963,114.8913269
20/5/2021,238.8731995,124.7513351,317.115448,162.3840027,117.2491531
21/5/2021,237.6036072,122.9091492,314.7466125,160.154007,116.70224
24/5/2021,243.0405121,124.545578,323.1071777,162.2494965,119.766243
25/5/2021,243.9514923,124.3495941,326.2524109,162.9524994,119.8856659
26/5/2021,243.7285919,124.3005981,326.1229858,163.2579956,121.1028976
27/5/2021,241.6158752,122.7621536,331.1890869,161.5054932,119.5592194
28/5/2021,241.9744568,122.1056137,327.1879272,161.1535034,120.0095901
1/6/2021,239.764801,121.7822418,327.5860901,160.9324951,120.917778
2/6/2021,239.6679077,122.5465775,327.605957,161.6994934,120.4932938
3/6/2021,238.1270142,121.0571213,324.5105591,159.3504944,119.6637115
4/6/2021,243.0501862,123.3599014,328.8003845,160.3110046,122.0101013
7/6/2021,245.9769897,123.3697052,335.0011292,159.9004974,122.7232132
8/6/2021,244.7752838,124.1928024,332.1147156,163.2055054,123.5572815
9/6/2021,245.7637939,124.5749817,328.7008057,164.0574951,123.9827652
10/6/2021,249.3011017,123.5754776,330.9004517,167.4824982,125.4856415
11/6/2021,249.9311218,124.7905579,329.7061157,167.341507,125.1039581
14/6/2021,251.8693542,127.8576431,335.1902771,169.1934967,125.7563553
15/6/2021,250.3865356,127.0345459,335.1703186,169.1564941,125.438858
16/6/2021,249.4368439,127.5342789,329.526886,170.7624969,125.1039581
17/6/2021,252.8481293,129.1412811,334.9314575,174.4620056,125.7752686
18/6/2021,251.4235535,127.8380585,328.1135864,174.3450012,124.975563
21/6/2021,254.5248108,129.6410522,330.7312622,172.697998,125.8588715
22/6/2021,257.3160095,131.2872772,337.4396362,175.2720032,126.4008026
23/6/2021,257.083313,131.0129395,338.9923096,175.1909943,125.8653412
24/6/2021,258.4595032,130.728775,341.5701599,172.4539948,126.6819687
25/6/2021,256.8410339,130.4348145,339.7686768,170.072998,126.3963394
28/6/2021,260.4268188,132.0711975,353.9717407,172.1945038,126.2216644
29/6/2021,263.0241699,133.5900879,350.2393188,172.4069977,125.4244385
30/6/2021,262.5395508,134.2073975,346.078949,172.0079956,124.7252426
1/7/2021,263.2179565,134.5111847,352.7276001,171.6484985,125.7727814
2/7/2021,269.0812683,137.1471405,353.0361023,175.548996,128.1121826
6/7/2021,269.0909729,139.1657104,351.1251221,183.7870026,129.1592255
7/7/2021,271.290863,141.664444,348.8458862,184.8289948,129.4642944
8/7/2021,268.8583984,140.3612061,344.028595,186.5704956,128.5680389
9/7/2021,269.3623352,142.1936035,348.7762451,185.9669952,128.9636688
12/7/2021,268.7614441,141.5958862,351.5033569,185.9275055,129.9485016
13/7/2021,272.3084412,142.7129517,350.438385,183.8679962,130.3769836
14/7/2021,273.7912598,146.1524353,345.9993286,184.0839996,131.4598541
15/7/2021,272.3569641,145.4959106,342.8441772,181.5599976,130.6476898
16/7/2021,272.0855408,143.447937,339.5596619,178.6815033,131.2239685
19/7/2021,268.4609985,139.5870819,335.3694153,177.4795074,128.6446686
20/7/2021,270.6997681,143.2127228,340.057312,178.6595001,130.4834747
21/7/2021,272.7155151,142.4777679,344.6059265,179.2599945,131.9754181
22/7/2021,277.3092346,143.8496399,349.5426025,181.9015045,132.6999969
23/7/2021,280.7302856,145.5742798,368.0553894,182.8320007,137.1663208
26/7/2021,280.1294556,145.9956207,370.7127991,184.9909973,138.9862061
27/7/2021,277.6969299,143.8202515,366.0846252,181.3195038,136.1516113
28/7/2021,277.3868103,142.0662231,371.5289917,181.5160065,135.7385864
29/7/2021,277.6580811,142.7129517,356.6391296,179.9960022,135.8968201
30/7/2021,276.1171875,142.9285583,354.6286011,166.3795013,134.5835419
2/8/2021,276.0299683,142.5953979,350.2990417,166.5740051,135.3484344
3/8/2021,278.2590027,144.398407,349.5923462,168.3119965,135.637558
4/8/2021,277.6678467,143.9966278,357.2363892,167.7359924,135.3872375
5/8/2021,280.5848694,144.1044617,361.267334,168.7994995,136.2944489
6/8/2021,280.5267334,143.4174652,361.8047791,167.246994,136.3899994
9/8/2021,279.4316711,143.3683929,359.9137268,167.0935059,137.3514404
10/8/2021,277.5999756,142.8875275,359.4360046,166.0339966,137.4454956
11/8/2021,278.0942993,143.1426849,358.2714539,164.6054993,137.0404053
12/8/2021,280.8659363,146.1162262,360.948822,165.1750031,137.7370911
13/8/2021,283.8121948,146.3222961,361.4763794,164.6985016,137.75354
16/8/2021,285.5081482,148.3046875,364.8404846,164.9494934,138.2611237
17/8/2021,284.0350647,147.3920135,356.7685547,162.0980072,136.653244
18/8/2021,282.2969666,143.6333618,353.7826538,160.0610046,135.9262085
19/8/2021,288.1617737,143.967041,353.4541626,159.3874969,136.2680664
20/8/2021,295.5316467,145.4292603,357.6842346,159.9974976,137.7843933
23/8/2021,295.8132629,146.9209747,361.6455688,163.2935028,140.4343414
24/8/2021,293.8420715,146.8326263,363.7954407,165.2890015,141.7272186
25/8/2021,293.2497864,145.5960999,366.6619568,164.9589996,142.276123
26/8/2021,290.4144897,144.7913818,362.6707458,165.8000031,141.4530182
27/8/2021,291.0262146,145.8316498,370.882019,167.4815063,143.8690796
30/8/2021,294.7839661,150.2674255,378.8743591,171.0785065,144.7837372
31/8/2021,293.1235046,149.0014801,377.6003723,173.539505,144.7762756
1/9/2021,293.0750122,149.6687775,380.2578125,173.9499969,145.15448
2/9/2021,292.4147644,150.7875671,373.5195923,173.1560059,143.5391235
3/9/2021,292.4050293,151.4254608,374.4950256,173.9024963,144.0924988
7/9/2021,291.4728699,153.7709351,380.3872375,175.4644928,144.8329926
8/9/2021,291.5019531,152.2203827,375.7988892,176.2749939,144.2005005
9/9/2021,288.6278687,151.1997528,376.2268372,174.2079926,144.2303619
10/9/2021,287.1324463,146.1947327,376.9136047,173.4575043,141.2519684
13/9/2021,288.3754272,146.7639313,374.7438354,172.8585052,142.7886963
14/9/2021,291.0941772,145.3605804,374.7637329,172.5,142.7299805
15/9/2021,295.978302,146.2536163,372.1660156,173.789505,144.5214691
16/9/2021,296.3666687,146.0180817,371.3100281,174.4120026,143.6929169
17/9/2021,291.171875,143.338974,363.0091553,173.1260071,140.7966309
20/9/2021,285.7633972,140.2770844,354.0314331,167.786499,138.3616638
21/9/2021,286.2489319,140.7579498,355.8031311,167.1815033,138.9881897
22/9/2021,289.9193115,143.1328735,341.6000061,169.0025024,140.2741089
23/9/2021,290.8708496,144.0946198,344.3371582,170.8000031,141.1579132
24/9/2021,290.6669312,144.1829376,351.3043213,171.276001,141.9606018
27/9/2021,285.6372681,142.6618195,351.9213867,170.2899933,140.8339386
28/9/2021,275.2961121,139.2662659,339.0520325,165.7980042,135.5420227
29/9/2021,275.7622375,140.1691437,338.0169067,165.0559998,133.8868561
30/9/2021,273.7424927,138.8638916,337.7979736,164.2519989,132.6372528
1/10/2021,280.7142334,139.9924774,341.4009705,164.1629944,135.8191986
4/10/2021,274.8979797,136.5478973,324.6996765,159.4889984,133.1344147
5/10/2021,280.3840637,138.4811859,331.3981018,161.0500031,135.5350342
6/10/2021,284.6079407,139.354599,332.0749512,163.1004944,136.7064819
7/10/2021,286.2974548,140.6205597,327.6756287,165.1215057,138.5293579
8/10/2021,286.2974548,140.237854,328.5017395,164.4309998,139.395752
11/10/2021,285.6954651,140.1495209,323.9233704,162.3150024,138.1929474
12/10/2021,284.3846436,138.8737183,322.2512207,162.3665009,136.0684967
13/10/2021,287.7150574,138.2848969,323.0176392,164.2140045,137.2499084
14/10/2021,293.9682617,141.0818024,326.9889221,164.9929962,140.7453766
15/10/2021,295.3860474,142.1417084,323.2366028,170.451004,141.0071106
18/10/2021,298.3766479,143.8198395,333.7669067,172.3370056,142.2865601
19/10/2021,299.2893372,145.988678,338.3951416,172.2075043,143.1440125
20/10/2021,298.4931641,146.4793396,339.1814575,170.753006,141.7436218
21/10/2021,301.7459717,146.6952362,340.2762451,171.7505035,142.1074066
22/10/2021,300.1923828,145.9199677,323.0872803,166.7774963,137.9715118
25/10/2021,299.1922607,145.8708954,327.1481323,166.0184937,138.1188202
26/10/2021,301.1148376,146.5382538,314.3286133,168.8034973,139.0135651
27/10/2021,313.79599,146.0769958,310.7554016,169.6244965,145.7372284
28/10/2021,314.941864,149.7276917,315.4333801,172.3285065,145.4401245
29/10/2021,322.000946,147.0092926,322.052124,168.6215057,147.5715179
1/11/2021,319.8161926,146.1849213,328.4320984,165.9055023,143.0962372
2/11/2021,323.4671021,147.225174,326.5409851,165.6374969,145.1753998
3/11/2021,324.3118896,148.6678314,330.0643921,169.1999969,146.0980072
4/11/2021,326.6811218,148.1476898,334.2745667,173.8500061,147.9821014
5/11/2021,326.3121643,148.6783905,339.5298157,175.9494934,148.5374603
8/11/2021,327.2151489,147.8528442,337.0315857,174.4490051,148.6474457
9/11/2021,326.2053223,148.2164764,333.7967834,178.8114929,148.5449219
10/11/2021,321.2046814,145.3761749,326.1030579,174.1024933,145.9347839
11/11/2021,322.7874146,145.3270264,326.2025452,173.625,146.0562134
12/11/2021,326.9529419,147.4105835,339.2909241,176.2575073,148.9400482
15/11/2021,326.3218384,147.4204102,345.9295959,177.2839966,148.6837616
16/11/2021,329.6620483,148.4032135,341.3512268,177.0350037,148.37323
17/11/2021,329.8858032,150.8503876,339.1714478,177.4499969,148.3592834
18/11/2021,331.9772034,155.1550751,337.1012573,184.8029938,149.9985352
19/11/2021,333.7671509,157.7889862,343.6802673,183.8285065,149.2456055
22/11/2021,330.5764465,158.2508698,339.4103699,178.6284943,146.3851624
23/11/2021,328.4849548,158.6341858,335.6679993,179.0019989,146.0651703
24/11/2021,328.7087402,159.1550598,339.460144,179.0204926,146.0258484
26/11/2021,320.7028198,154.1132813,331.5574036,175.2279968,142.132782
29/11/2021,327.463562,157.484314,336.4443054,178.0785065,145.4251862
30/11/2021,321.5880432,162.4572906,322.9379578,175.3535004,141.7804718
1/12/2021,321.0919495,161.9363861,309.1430054,172.1860046,140.9503937
2/12/2021,320.5179749,160.9437866,308.9339905,171.8679962,143.0987091
3/12/2021,314.2144775,159.0567932,305.4006348,169.489502,141.8486328
6/12/2021,317.3078918,162.4769592,316.3788757,171.3684998,143.1186218
7/12/2021,325.8001709,168.2361755,321.2957153,176.164505,147.338623
8/12/2021,325.8487854,172.0691223,329.0093384,176.1580048,148.0194244
9/12/2021,324.0296631,171.5580292,328.2728577,174.1710052,147.4078064
10/12/2021,333.2127075,176.3639221,328.203186,172.2120056,147.9741211
13/12/2021,330.1581726,172.7177582,332.9209595,169.5675049,146.0129089
14/12/2021,319.399292,171.3320007,332.1744385,169.091507,144.2870789
15/12/2021,325.5375061,176.2165222,340.057312,173.3150024,146.6737976
16/12/2021,316.0529785,169.2975769,333.32901,168.8710022,144.1557159
17/12/2021,314.9829407,168.1968536,332.2242126,170.0175018,142.1298065
20/12/2021,311.198822,166.8307648,323.9233704,167.0789948,141.7301941
21/12/2021,318.3779602,170.0150452,332.6322937,170.4170074,143.5406342
22/12/2021,324.1269836,172.6194763,328.8998718,171.0370026,146.2562714
23/12/2021,325.5764465,173.2484283,333.6673889,171.0684967,146.4488525
27/12/2021,333.1251221,177.2288208,344.5560913,169.6694946,147.3659973
28/12/2021,331.9577637,176.2066956,344.5959473,170.6609955,145.7576294
29/12/2021,332.6387329,176.2951508,341.3312988,169.201004,145.813858
30/12/2021,330.0803833,175.135437,342.7446289,168.6445007,145.3142242
31/12/2021,327.1620483,174.5162659,334.7722168,166.7169952,143.997467
3/1/2022,325.6347656,178.8799133,336.9519348,170.4044952,144.3905945
4/1/2022,320.0510559,176.6096649,334.9513855,167.5220032,143.7357178
5/1/2022,307.7649841,171.91185,322.649353,164.3569946,137.0045929
6/1/2022,305.3330383,169.0420837,330.9004517,163.2539978,136.9025574
7/1/2022,305.4887085,169.209137,330.2336121,162.5540009,136.3586273
10/1/2022,305.7124023,169.2287903,326.5310974,161.4859924,137.9207458
11/1/2022,306.4031372,172.0691223,332.8015137,165.3619995,139.3574371
12/1/2022,309.6035461,172.5113831,331.6967468,165.2070007,140.9802399
13/1/2022,296.5002747,169.2287903,324.9485474,161.2140045,138.4751129
14/1/2022,301.7532959,170.093689,330.3431091,162.1380005,139.127533
18/1/2022,294.4088745,166.8798828,316.6576233,158.9174957,135.6480103
19/1/2022,295.0703735,163.3712769,318.0908203,156.298996,135.0125122
20/1/2022,293.3874817,161.6808472,315.0750427,151.6674957,132.877121
21/1/2022,287.9690857,159.6170044,301.7478638,142.6430054,129.4787292
24/1/2022,288.2998657,158.8405457,307.2618408,144.5440063,129.7574005
25/1/2022,280.6343994,157.032196,298.7420349,139.9859924,126.1380463
26/1/2022,288.6306152,156.9437714,293.2478943,138.8724976,128.6307526
27/1/2022,291.675354,156.4818573,293.2578735,139.6374969,128.5122986
28/1/2022,299.8660889,167.4008179,300.2946777,143.9779968,132.6611633
31/1/2022,302.5120239,171.7742462,311.7905273,149.5735016,135.0588074
1/2/2022,300.3524475,171.6071625,317.5036011,151.1934967,137.2285004
2/2/2022,304.924469,172.8160095,321.4848328,150.6125031,147.338623
3/2/2022,293.0470276,169.92659,236.6446838,138.8455048,141.9780273
4/2/2022,297.6092834,169.6412201,235.977829,157.6394958,142.3418121
7/2/2022,292.7551575,168.9228516,223.8549805,157.9355011,138.28302
8/2/2022,296.2668762,172.0422974,219.1471405,161.4134979,138.5567322
9/2/2022,302.7357788,173.469162,230.9116974,161.1894989,140.7861786
10/2/2022,294.1461792,169.3755188,227.0001526,159.0034943,137.9490967
11/2/2022,287.0061035,165.9510193,218.5201111,153.2935028,133.4976959
14/2/2022,286.9671631,166.1871948,216.6787872,155.1670074,134.6621857
15/2/2022,292.2882385,170.0348206,219.9633179,156.510498,135.7823792
16/2/2022,291.9470215,169.7986755,215.5242157,158.1004944,136.8393707
17/2/2022,283.3982239,166.1871948,206.7356415,154.6524963,131.6847839
18/2/2022,280.6687927,164.63237,205.1929321,152.6015015,129.8524628
22/2/2022,280.4641724,161.6998901,201.1320648,150.1974945,128.7924652
23/2/2022,273.2020264,157.5176544,197.5190887,144.8269958,126.9835434
24/2/2022,287.1608276,160.1450958,206.6261749,151.3580017,132.0480347
25/2/2022,289.8122559,162.2214355,209.4926605,153.7884979,133.8853607
28/2/2022,291.2549438,162.4871216,210.0400848,153.5630035,134.2551117
1/3/2022,287.5118103,160.5977631,202.5354462,151.1419983,133.5355072
2/3/2022,292.6196594,163.9041595,207.1337585,152.0525055,134.1162567
3/3/2022,288.4573364,163.579422,202.0178986,147.8984985,133.6748657
4/3/2022,282.5501709,160.5682526,199.121521,145.6410065,131.4991608
7/3/2022,271.8763428,156.7599487,186.5905914,137.4530029,125.8683319
8/3/2022,268.8934631,154.9295959,189.3973541,136.0144958,126.6785049
9/3/2022,281.2244873,160.3517151,197.5688782,139.279007,133.2349548
10/3/2022,278.3877869,155.9923553,194.2943115,146.8175049,132.0565491
11/3/2022,273.0070496,152.2628174,186.7299347,145.5245056,129.8604126
14/3/2022,269.4685974,148.2183075,185.7545471,141.8529968,126.1435165
15/3/2022,279.9084778,152.6170654,191.1291962,147.3665009,129.0492706
16/3/2022,286.9659119,157.0452881,202.6748047,153.1040039,133.0602875
17/3/2022,287.7749939,158.0589142,206.8650513,157.2389984,133.9659729
18/3/2022,292.8536072,161.3652802,215.4744568,161.2505035,136.156601
21/3/2022,291.6156311,162.7430115,210.4979248,161.4915009,135.8351288
22/3/2022,296.3919983,166.1281433,215.6337128,164.8890076,139.6161957
23/3/2022,291.9373169,167.4959717,212.4586945,163.4080048,137.8505859
24/3/2022,296.4310608,171.2944336,218.5400238,163.6495056,140.6458282
25/3/2022,296.0216064,171.9340515,220.7794647,164.7734985,140.8543701
28/3/2022,302.8645935,172.8000641,222.541153,168.9904938,141.280838
29/3/2022,307.4558105,176.1064301,228.7817688,169.3150024,142.574707
30/3/2022,305.9449463,174.9354401,226.781189,166.3009949,141.9720459
31/3/2022,300.5349426,171.8258057,221.3169403,162.9974976,138.9911804
1/4/2022,301.6168823,171.5305786,223.7952728,163.5599976,140.0367279
4/4/2022,307.0269165,175.5947418,232.7928467,168.3464966,142.965332
5/4/2022,303.0400696,172.2686462,230.7524567,164.0549927,140.3980255
6/4/2022,291.9470215,169.0901489,222.2525024,158.7559967,136.5293427
7/4/2022,293.7698669,169.3952179,221.9041595,157.7845001,135.8216858
8/4/2022,289.480835,167.3778839,221.2870789,154.460495,133.3787537
11/4/2022,278.0661926,163.1071014,215.4446106,151.121994,129.1846161
12/4/2022,274.9468384,164.9866333,213.1355133,150.7875061,127.7693253
13/4/2022,280.3666382,167.6829376,213.9815216,155.5410004,129.671814
14/4/2022,272.7731018,162.6544189,209.1940613,151.7064972,126.6530991
18/4/2022,273.4456787,162.4379425,209.781311,152.7850037,127.3577728
19/4/2022,278.1051636,164.7307739,216.2906036,158.1154938,129.9156647
20/4/2022,279.1383972,164.5634918,199.4798431,153.9980011,127.6409378
21/4/2022,273.7283936,163.7664185,187.1877747,148.2960052,124.3485336
22/4/2022,267.1193237,159.2102203,183.2463531,144.3500061,119.0501251
25/4/2022,273.640625,160.2828522,186.112854,146.0740051,122.6689758
26/4/2022,263.405426,154.2997894,180.101181,139.3910065,118.9426346
27/4/2022,276.0776062,154.0734711,174.1293335,138.1670074,114.4782791
28/4/2022,282.3259277,161.030777,204.7649536,144.5964966,118.8485794
29/4/2022,270.5213928,155.1362305,199.5296173,124.2815018,114.42453
2/5/2022,277.2960815,155.4412994,210.1396332,124.5,116.6046982
3/5/2022,274.6738586,156.9370575,211.0353699,124.2535019,117.5726166
4/5/2022,282.6671753,163.3727875,222.3620148,125.9284973,121.9971695
5/5/2022,270.3556213,154.2702942,207.3029633,116.4069977,116.1961441
6/5/2022,267.8017273,154.999527,202.8141327,114.7724991,115.114769
9/5/2022,257.9077148,149.8552094,195.2896118,108.7890015,112.5509109
10/5/2022,262.7036133,152.2696838,196.7228394,108.8590012,114.0443344
11/5/2022,253.9792786,144.3758087,187.85466,105.3720016,113.4237671
12/5/2022,248.9104767,140.492981,190.342926,106.9304962,112.6275406
13/5/2022,254.5348816,144.977005,197.6882935,113.0550003,115.9662323
16/5/2022,254.9053955,143.4297791,199.1016235,110.8105011,114.251358
17/5/2022,260.091217,147.0761261,201.6695404,115.3684998,116.1513519
18/5/2022,248.2493286,138.7782288,191.3382263,107.1125031,111.8711319
19/5/2022,247.3309174,135.3585205,190.3926697,107.3190002,110.2234344
20/5/2022,246.7641754,135.595047,192.6321259,107.5910034,108.7976837
23/5/2022,254.6685944,141.0350189,195.3095093,107.5569992,111.1400833
24/5/2022,253.6622162,138.3248596,180.4296265,104.0999985,105.4266586
25/5/2022,256.495697,138.4825592,182.9676819,106.7750015,105.3405533
26/5/2022,259.7980652,141.6953125,190.7310638,111.0774994,107.7854767
27/5/2022,266.969635,147.4703064,194.2146759,115.1464996,112.2672501
31/5/2022,265.6310425,146.6819,192.7316589,120.2095032,113.5014114
1/6/2022,266.1684875,146.553833,187.7551117,121.6839981,113.5989456
2/6/2022,268.2788696,149.0175476,197.9271698,125.5110016,117.1909332
3/6/2022,263.8235474,143.2720795,189.8850555,122.3499985,114.0239258
6/6/2022,262.5827026,144.0210876,193.3387909,124.7900009,116.4588928
7/6/2022,266.2466125,146.553833,194.7322235,123,116.6768646
8/6/2022,264.2045898,145.8146667,195.7175903,121.1800003,116.685318
9/6/2022,258.713562,140.5718384,183.1368713,116.1500015,114.3762665
10/6/2022,247.1843414,135.1417236,174.7464294,109.6500015,110.9022141
13/6/2022,236.700592,129.9678192,163.4894562,103.6699982,106.3726807
14/6/2022,238.8794098,130.835083,162.9619446,102.3099976,106.6886673
15/6/2022,245.9825897,133.4663544,168.555603,107.6699982,109.8701096
16/6/2022,239.3483887,128.1742096,160.115387,103.6600037,106.1333084
17/6/2022,241.9668732,129.6524658,162.9719086,106.2200012,107.3570099
21/6/2022,247.9171448,133.8999786,156.3133087,108.6800003,111.4869385
22/6/2022,247.3211365,133.3875427,155.1189423,108.9499969,111.5058517
23/6/2022,252.9196014,136.2651825,158.0053253,112.4400024,112.1532898
24/6/2022,261.5567932,139.6060486,169.3618011,116.4599991,117.9791946
27/6/2022,258.8112793,139.6060486,168.694931,113.2200012,116.072731
28/6/2022,250.5942535,135.4472046,159.9262543,107.4000015,112.0408325
